station_id,station_name,PM25,msa_id,msa_name,census_id,census_tract,pct_people_of_color,pct_low_income,pct_unemployed
6384,Sausalito 2,1.1,41860,"San Francisco-Oakland-Fremont, CA",06041130203,Marin County,0.220952380952381,0.13992359121299,0.131159969673995
6408,Amberwood,1.7,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085512307,Santa Clara County,0.542931483087598,0.128308983075365,0.057365919891378
6456,AQMD_NASA_37,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037920045,Los Angeles County,0.3733303650935,0.072128227960819,0.067230273752013
6458,AQMD_NASA_33,13.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460800,Los Angeles County,0.487762237762238,0.044405594405594,0.043509272467903
6472,AQMD_NASA_34,8.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037185102,Los Angeles County,0.398644833427442,0.123658949745906,0.10632318501171
268632,López Family,2.5,42100,"Santa Cruz-Watsonville, CA",06087122500,Santa Cruz County,0.873835125448029,0.339703980456962,0.078595837216527
268708,PCE,4.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262601,Los Angeles County,0.291891891891892,0.064203513022411,0.023367697594502
6572,Heritage Oaks Park,33.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510001,Santa Clara County,0.418663092645334,0.048947458497347,0.033395176252319
6648,FRAQMD office,1.9,49700,"Yuba City, CA",06101050102,Sutter County,0.54380664652568,0.496120780037744,0.139134481154025
268830,Robinson Park,16.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461600,Los Angeles County,0.868607825295723,0.366204885162231,0.08952644313861
6736,Duarte Hills,17.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037430003,Los Angeles County,0.636251287332647,0.064675592173018,0.029811320754717
268888,Lamanda Park Library,15.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037463200,Los Angeles County,0.631271878646441,0.120165338057278,0.081570996978852
6764,SCNP_14_Shandon,1.4,42020,"San Luis Obispo-Paso Robles, CA",06079010301,San Luis Obispo County,0.403058707449433,0.213666749195345,0.053152683689422
268916,Linda Vista Library,21.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460800,Los Angeles County,0.487762237762238,0.044405594405594,0.043509272467903
6780,AirMonitor,2.1,23420,"Fresno, CA",06039000110,Madera County,0.224012576144626,0.23491124260355,0.132957990472066
268966,Washington Park,18.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037462100,Los Angeles County,0.779742096505824,0.23458080702488,0.046050420168067
6836,SCSG_15,4.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037536102,Los Angeles County,0.873959230548378,0.383290267011197,0.040939193257074
6852,AQMD_NASA_291,22.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460501,Los Angeles County,0.521296645307199,0.121269361541368,0.070337806571032
6898,AQMD_NASA_49,10.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037408629,Los Angeles County,0.90271863740583,0.20164744645799,0.080405002977963
6962,Brentwood Fiano Ln,0.1,41860,"San Francisco-Oakland-Fremont, CA",06013304001,Contra Costa County,0.452247667514843,0.096647280191584,0.036482334869432
269172,Victory Park,13.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037462500,Los Angeles County,0.579950418345212,0.091469194312796,0.016571256402531
7026,SAW,1.8,23420,"Fresno, CA",06039000110,Madera County,0.224012576144626,0.23491124260355,0.132957990472066
269192,MonteCedro,17.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461100,Los Angeles County,0.6486646884273,0.175469831849654,0.037765538945712
269238,Roble ADU,0.2,41860,"San Francisco-Oakland-Fremont, CA",06081612600,San Mateo County,0.309011893870082,0.082518483186263,0.019191506737444
269275,D.H. White Elementary,0.0,46700,"Vallejo, CA",06095253502,Solano County,0.45492432550998,0.230313665277473,0.047867298578199
269283,St Catherines,0.2,46700,"Vallejo, CA",06095252108,Solano County,0.308744993324433,0.119158878504673,0.092345078979344
269293,East K St.,0.2,46700,"Vallejo, CA",06095252102,Solano County,0.432054924242424,0.175592417061611,0.055661274976213
269303,Loma Vista,15.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037462600,Los Angeles County,0.436781609195402,0.122274476271911,0.118780096308186
269299,Stonegate,2.2,46700,"Vallejo, CA",06095252912,Solano County,0.460600545950864,0.076251137397634,0.027089527585068
269311,Phoenix,0.2,46700,"Vallejo, CA",06095251901,Solano County,0.828184658104825,0.365599404318689,0.118637431480031
269319,JB Benicia,0.2,46700,"Vallejo, CA",06095252106,Solano County,0.400982362134405,0.141995981245814,0.010174418604651
269372,Tom,0.0,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085502400,Santa Clara County,0.335070198292083,0.112690355329949,0.021749876421157
7272,Rancho Palos Verdes (Silver Spur),5.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037670418,Los Angeles County,0.484309852973447,0.048134245970413,0.040473840078973
7278,Natomas-Clayton Way,0.9,40900,"Sacramento-Roseville-Folsom, CA",06067007106,Sacramento County,0.713633014001474,0.110243183492999,0.05726872246696
7282,Linda Mar Valley,0.9,41860,"San Francisco-Oakland-Fremont, CA",06081603200,San Mateo County,0.31904634342352,0.08414766558089,0.024617067833698
7284,ShippAQWx,2.3,23420,"Fresno, CA",06019005508,Fresno County,0.602069305304648,0.121975308641975,0.015640599001664
7290,Hacienda,8.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037123601,Los Angeles County,0.504761904761905,0.344347133757962,0.073544789125131
7316,Ecole Bilingue de Berkeley,5.5,41860,"San Francisco-Oakland-Fremont, CA",06001422000,Alameda County,0.505095801059927,0.172910662824208,0.022349570200573
7428,Browns Valley,0.0,34900,"Napa, CA",06055200703,Napa County,0.185111989459816,0.092226613965744,0.052203389830508
269582,HABEMATOLEL 4 BLUE LAKES,0.0,17340,"Clearlake, CA",06033000100,Lake County,0.359025219608954,0.395089922923209,0.105518496058217
269614,Sherwood wearhouse,0.2,46380,"Ukiah, CA",06045010700,Mendocino County,0.306113843991567,0.333285998295939,0.103274559193955
269616,MLS-Middletown- Air1,0.0,17340,"Clearlake, CA",06033001302,Lake County,0.310306282137268,0.245974329054842,0.142602495543672
269638,MLS-Cahto-3,0.4,46380,"Ukiah, CA",06045010200,Mendocino County,0.299716356760164,0.546662448592218,0.178807947019868
269634,MLS-TRIAD- 1Redwood Valley Rancheria,0.1,46380,"Ukiah, CA",06045010801,Mendocino County,0.415876777251185,0.370006770480704,0.072685788787484
269644,MLS-Big Valley - 48,0.1,17340,"Clearlake, CA",06033001000,Lake County,0.506167464809171,0.497032640949555,0.092575039494471
269646,Potter Valley Tribal Office,0.4,46380,"Ukiah, CA",06045011600,Mendocino County,0.546567323044172,0.3677663601947,0.086180713743356
269652,MLS-HABEMATOLEL-1,0.5,17340,"Clearlake, CA",06033000100,Lake County,0.359025219608954,0.395089922923209,0.105518496058217
269666,MLS-Cahto-2,0.0,46380,"Ukiah, CA",06045010200,Mendocino County,0.299716356760164,0.546662448592218,0.178807947019868
269676,Old Sherwood rez,0.0,46380,"Ukiah, CA",06045010200,Mendocino County,0.299716356760164,0.546662448592218,0.178807947019868
269672,HABEMATOLEL 5 EDUCATION CENTER,0.1,17340,"Clearlake, CA",06033000100,Lake County,0.359025219608954,0.395089922923209,0.105518496058217
7562,2264 University,0.6,40900,"Sacramento-Roseville-Folsom, CA",06067005404,Sacramento County,0.239340920672669,0.158824528622388,0.013260795647739
269902,Nelavida,21.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037186301,Los Angeles County,0.823596792668958,0.407638347622759,0.121233356692362
7794,Bretz Mill,3.4,23420,"Fresno, CA",06019006409,Fresno County,0.344827586206897,0.251920122887865,0.037974683544304
7806,Davis (Ivy Town 2),0.9,40900,"Sacramento-Roseville-Folsom, CA",06113010602,Yolo County,0.49778156996587,0.511783327470981,0.043655097613883
269978,JEN AIR,0.0,43760,"Sonora, CA",06109005101,Tuolumne County,0.18161518422032,0.326420029895366,0.07358024691358
7846,Hillside Ave,1.7,41500,"Salinas, CA",06053012000,Monterey County,0.42456608811749,0.18958611481976,0.04525627044711
7964,Upper Lake Middle School,0.0,17340,"Clearlake, CA",06033000100,Lake County,0.359025219608954,0.395089922923209,0.105518496058217
7968,CARB_SMOKE_LCAQMD_KV_HIGH,0.0,17340,"Clearlake, CA",06033001000,Lake County,0.506167464809171,0.497032640949555,0.092575039494471
8064,CARB_SMOKE_LCAQMD_LUCERNE_ELE,0.0,17340,"Clearlake, CA",06033000501,Lake County,0.233926128590971,0.510211145725164,0.089381207028266
8076,CARB_SMOKE_TCAPCD_CORNINGHIGHSCHOOL,0.8,39780,"Red Bluff, CA",06103001000,Tehama County,0.5662100456621,0.363335100742312,0.042525773195876
8078,CARB_SMOKE_LCAQMD_CLEARLAKE_COMMUNITY_SCHOOL,0.0,17340,"Clearlake, CA",06033000801,Lake County,0.401149036836769,0.552762039660057,0.181303116147309
8080,CARB_SMOKE_EDCAQMD_Pollock Pines,0.0,40900,"Sacramento-Roseville-Folsom, CA",06017031302,El Dorado County,0.142716292827212,0.426106526631658,0.041505257332595
8092,CARB_SMOKE_EDCAQMD_Georgetown,22.9,40900,"Sacramento-Roseville-Folsom, CA",06017030603,El Dorado County,0.183106267029973,0.227608874281019,0.02315661182206
8116,CARB_SMOKE_SHASTAAQMD_ENTERPRISEHSQUAD,1.7,39820,"Redding, CA",06089011209,Shasta County,0.448762635064482,0.450884456153557,0.059435364041605
8130,CARB_SMOKE_LCAQMD_LLOYD_HANCE,0.0,17340,"Clearlake, CA",06033001000,Lake County,0.506167464809171,0.497032640949555,0.092575039494471
8136,CARB_SMOKE_SHASTAAQMD_IGOONOSCHOOL,0.6,39820,"Redding, CA",06089012400,Shasta County,0.134958382877527,0.243283582089552,0.094928478543563
8140,CARB_SMOKE_BCAQMD_BIGGS,2.9,17020,"Chico, CA",06007003600,Butte County,0.34367708819412,0.237672353353587,0.085187194791101
8192,CARB_SMOKE_BCAQMD_NORD,1.9,17020,"Chico, CA",06007001400,Butte County,0.179281055665099,0.174874218630889,0.037305122494432
8218,CARB SMOKE EDCAQMD Fresh Pond,1.0,40900,"Sacramento-Roseville-Folsom, CA",06017031406,El Dorado County,0.075229357798165,0.144948453608247,0.051903114186851
8242,Covelo PA,0.1,46380,"Ukiah, CA",06045010100,Mendocino County,0.64496833216045,0.612093352192362,0.207641196013289
8268,MDAQMD-HLND-CSDPARK,3.3,40140,"Riverside-San Bernardino-Ontario, CA",06071011601,San Bernardino County,0.555676066522053,0.166847433116414,0.02782012195122
8274,MDAQMD-JBWD,5.2,40140,"Riverside-San Bernardino-Ontario, CA",06071010420,San Bernardino County,0.2954717935745,0.45058064516129,0.073747936158503
8288,MDAQMD-SVUSD-SVHS,5.9,40140,"Riverside-San Bernardino-Ontario, CA",06071011900,San Bernardino County,0.430102724430549,0.417641764176418,0.096852300242131
8292,MDAQMD-SVUSD-FI-FIMS,2.0,40140,"Riverside-San Bernardino-Ontario, CA",06071025000,San Bernardino County,0.490686652705831,0.370551660272523,0.153592617007251
8294,MDAQMD-SVUSD-NSES,1.3,40140,"Riverside-San Bernardino-Ontario, CA",06071010300,San Bernardino County,0.507893952934167,0.442598187311178,0.210693825588797
8296,MDAQMD-IRON-MOUNTAIN,0.6,40140,"Riverside-San Bernardino-Ontario, CA",06071010425,San Bernardino County,0.418275418275418,0.463320463320463,0.042452830188679
8300,MDAQMD-AV-LCER,2.4,40140,"Riverside-San Bernardino-Ontario, CA",06071009717,San Bernardino County,0.466891403804479,0.193354201781844,0.10757180156658
8304,MDAQMD-NDLS-HS,0.5,40140,"Riverside-San Bernardino-Ontario, CA",06071010700,San Bernardino County,0.502416756176155,0.556122448979592,0.12578125
8310,MDAQMD-HES2,5.1,40140,"Riverside-San Bernardino-Ontario, CA",06071010033,San Bernardino County,0.755971896955504,0.714217098943324,0.199430199430199
8320,MDAQMD-SVUSD-FI-LE,0.7,40140,"Riverside-San Bernardino-Ontario, CA",06071025000,San Bernardino County,0.490686652705831,0.370551660272523,0.153592617007251
8322,MDAQMD-MWD-GC2,6.8,40140,"Riverside-San Bernardino-Ontario, CA",06071025100,San Bernardino County,0.473012188044109,0.424242424242424,0.227678571428571
8326,MDAQMD-SJUSD-PH,6.7,40140,"Riverside-San Bernardino-Ontario, CA",06071009120,San Bernardino County,0.578859060402685,0.517827181208054,0.153889515219842
8334,MDAQMD-SJUSD-WRI,0.3,40140,"Riverside-San Bernardino-Ontario, CA",06071009201,San Bernardino County,0.219233355749832,0.215686274509804,0.024181360201511
8340,MDAQMD-VVUHSD-HAWKS,4.0,40140,"Riverside-San Bernardino-Ontario, CA",06071009138,San Bernardino County,0.814828144682383,0.437015678500631,0.039739027283511
8368,Upper Vista Tesoro,4.6,42020,"San Luis Obispo-Paso Robles, CA",06079012306,San Luis Obispo County,0.164542067071975,0.10200078462142,0.010780508840017
270534,Playhouse Village Park,17.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037462202,Los Angeles County,0.635038969840732,0.302140883977901,0.067174845164364
270542,La Pintoresca,17.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037461502,Los Angeles County,0.786389111289031,0.423520923520923,0.056646525679758
8444,Chino Hills (Alterra),9.7,40140,"Riverside-San Bernardino-Ontario, CA",06071000121,San Bernardino County,0.772207973886687,0.113896013056657,0.089482612383376
270654,Highlands,9.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037262601,Los Angeles County,0.291891891891892,0.064203513022411,0.023367697594502
8628,Rosamond csd,1.4,12540,"Bakersfield-Delano, CA",06029005805,Kern County,0.509191176470588,0.250459558823529,0.025195482189401
8684,Altura Ave (outside),11.6,31080,"Los Angeles-Long Beach-Anaheim, CA",06037300400,Los Angeles County,0.582693649685973,0.131210636808957,0.106329113924051
8702,Ridgecrest Indian Wells Valley water district,1.3,12540,"Bakersfield-Delano, CA",06029005509,Kern County,0.370899352823031,0.244979919678715,0.102424542305789
270944,Community Center,1.0,34900,"Napa, CA",06055201200,Napa County,0.413342053629823,0.253978635273599,0.078616352201258
271012,676 Palisades Drive 90272,6.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037265201,Los Angeles County,0.333078393881453,0.159146045608928,0.118234804329725
271008,Alameda Lookout,1.4,41860,"San Francisco-Oakland-Fremont, CA",06001428700,Alameda County,0.77412367073651,0.358354961070074,0.07829869502175
8956,CCA 4th and Los Altos,4.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037577605,Los Angeles County,0.289075630252101,0.117016806722689,0.045202558635394
8982,CCA Anza and Carson,8.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037650702,Los Angeles County,0.526751592356688,0.03258785942492,0.046993229788929
8988,"321 Wellington Ave, Clyde, CA",0.1,41860,"San Francisco-Oakland-Fremont, CA",06013315000,Contra Costa County,0.70864262990456,0.204648677531392,0.08248730964467
9140,CCA Big Blue and Gracie,3.1,46020,"Truckee-Grass Valley, CA",06057000802,Nevada County,0.15778777761649,0.269036287923855,0.034809245335561
271303,Tomarian,9.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037195803,Los Angeles County,0.544874521480221,0.296894938324117,0.091414453366275
9158,CCA Carnes and Seeley,2.1,40140,"Riverside-San Bernardino-Ontario, CA",06065045234,Riverside County,0.501007658202338,0.136859103754542,0.031586770717205
9162,CCA Semilon and Viognier,3.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085512509,Santa Clara County,0.815417080436941,0.10612295797481,0.056860321384425
9168,CCA Bates and Sunset,4.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037195300,Los Angeles County,0.397175335859456,0.266276265931795,0.166186359269933
9172,Temescal,12.2,40140,"Riverside-San Bernardino-Ontario, CA",06065042007,Riverside County,0.383527305282005,0.162225423118473,0.049258936355711
9180,SCTV_30,10.7,40140,"Riverside-San Bernardino-Ontario, CA",06065041915,Riverside County,0.598913886733902,0.223096531087222,0.066258225550261
9190,CCA Tierra Grande and Via Paloma,0.4,41500,"Salinas, CA",06053011606,Monterey County,0.312089356110381,0.090693739424704,0.02851587815943
9196,SCTV_12,8.6,40140,"Riverside-San Bernardino-Ontario, CA",06065048100,Riverside County,0.574063231850117,0.131879391100703,0.077492726791854
9206,SCTV_27,11.0,40140,"Riverside-San Bernardino-Ontario, CA",06065041914,Riverside County,0.760603520536463,0.160603520536463,0.040890836071559
9214,SCPR_25,1.6,42020,"San Luis Obispo-Paso Robles, CA",06079010205,San Luis Obispo County,0.439317773788151,0.245960502692998,0.07443915703603
9244,SCPLB_04,10.1,40140,"Riverside-San Bernardino-Ontario, CA",06071000115,San Bernardino County,0.801120448179272,0.171218487394958,0.040734636213798
9274,CCA Crownridge and Royal Woods,10.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037141500,Los Angeles County,0.193901226383825,0.056678820019887,0.025928521373511
9282,CCA Alezane and Rugosa,0.2,40900,"Sacramento-Roseville-Folsom, CA",06067008402,Sacramento County,0.336113002042206,0.203798767967146,0.08148861084376
9294,CCA 121 and Waters,0.9,34900,"Napa, CA",06055201401,Napa County,0.247252747252747,0.107927786499215,0.027937551355793
271455,Alta Vista Way,0.2,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085504202,Santa Clara County,0.647944550669216,0.126195028680688,0.044258872651357
9314,SCTV_31,13.1,40140,"Riverside-San Bernardino-Ontario, CA",06065041914,Riverside County,0.760603520536463,0.160603520536463,0.040890836071559
9336,SCTV_42,6.4,40140,"Riverside-San Bernardino-Ontario, CA",06065041910,Riverside County,0.550438309564307,0.282088185267565,0.030532288570657
9340,SCTV_35,11.0,40140,"Riverside-San Bernardino-Ontario, CA",06065043007,Riverside County,0.539145667699771,0.249661154784494,0.070937003705664
9356,Oz Terramor,10.3,40140,"Riverside-San Bernardino-Ontario, CA",06065042007,Riverside County,0.383527305282005,0.162225423118473,0.049258936355711
9364,SCTV_39,10.7,40140,"Riverside-San Bernardino-Ontario, CA",06065041915,Riverside County,0.598913886733902,0.223096531087222,0.066258225550261
9386,SCTV_22,10.3,40140,"Riverside-San Bernardino-Ontario, CA",06065048100,Riverside County,0.574063231850117,0.131879391100703,0.077492726791854
9390,SCTV_09,5.9,40140,"Riverside-San Bernardino-Ontario, CA",06065043007,Riverside County,0.539145667699771,0.249661154784494,0.070937003705664
9392,SCTV_45,13.4,40140,"Riverside-San Bernardino-Ontario, CA",06065041910,Riverside County,0.550438309564307,0.282088185267565,0.030532288570657
